id,pg,genes,uniquecontrast,logfc,pvalue,adjpval,significant,plate
437,PG_00026,G_00026,SRB-9000001.001.Pw01_vs_DMSO,-1.4423280225341317,0.5171479376761734,0.7142644909355739,0,Pw01
439,PG_00027,G_00027,SRB-9000001.001.Pw01_vs_DMSO,0.7907768417085468,0.9483673793915702,1.0,0,Pw01
441,PG_00028,G_00028,SRB-9000001.001.Pw01_vs_DMSO,1.4963767094335039,0.16523286738174733,0.5048412244482395,0,Pw01
443,PG_00029,G_00029,SRB-9000001.001.Pw01_vs_DMSO,2.032549291554602,0.4440599408085636,0.5171541425472846,0,Pw01
445,PG_00030,G_00030,SRB-9000001.001.Pw01_vs_DMSO,1.1976572885887964,0.19021056333136246,0.7636693107429668,0,Pw01
447,PG_00031,G_00031,SRB-9000001.001.Pw01_vs_DMSO,-1.0587154574295634,0.8170611707968519,1.0,0,Pw01
449,PG_00032,G_00032,SRB-9000001.001.Pw01_vs_DMSO,1.1497646515299833,0.666339949067079,1.0,0,Pw01
451,PG_00033,G_00033,SRB-9000001.001.Pw01_vs_DMSO,-0.18534776169432043,0.23976636751978014,0.8742664459141507,0,Pw01
453,PG_00034,G_00034,SRB-9000001.001.Pw01_vs_DMSO,-0.16080732453085708,0.8428071828328283,1.0,0,Pw01
455,PG_00035,G_00035,SRB-9000001.001.Pw01_vs_DMSO,0.8797719136963116,0.1906085445479053,0.8508356075466366,0,Pw01
457,PG_00036,G_00036,SRB-9000001.001.Pw01_vs_DMSO,-1.1527000574525106,0.5895274681362827,1.0,0,Pw01
459,PG_00037,G_00037,SRB-9000001.001.Pw01_vs_DMSO,0.7389286776897502,0.06855824278154656,0.1486656984952439,0,Pw01
461,PG_00038,G_00038,SRB-9000001.001.Pw01_vs_DMSO,0.55802309806563,0.7648424883666911,1.0,0,Pw01
463,PG_00039,G_00039,SRB-9000001.001.Pw01_vs_DMSO,0.5300224369553972,0.2701695646065123,0.45699651311981715,0,Pw01
465,PG_00040,G_00040,SRB-9000001.001.Pw01_vs_DMSO,1.6648736473493868,0.09551890924070622,0.44863929736583436,0,Pw01
467,PG_00041,G_00041,SRB-9000001.001.Pw01_vs_DMSO,2.5110372877944735,0.22761121660092834,0.4471651523131474,0,Pw01
469,PG_00042,G_00042,SRB-9000001.001.Pw01_vs_DMSO,0.011383636368906271,0.10053729511266404,0.3871051777812424,0,Pw01
471,PG_00043,G_00043,SRB-9000001.001.Pw01_vs_DMSO,0.11751151218455247,0.7119233614991454,1.0,0,Pw01
473,PG_00044,G_00044,SRB-9000001.001.Pw01_vs_DMSO,0.03186178300224872,0.9212512664739594,1.0,0,Pw01
475,PG_00045,G_00045,SRB-9000001.001.Pw01_vs_DMSO,0.11600526758171906,0.5651095148710165,1.0,0,Pw01
477,PG_00046,G_00046,SRB-9000001.001.Pw01_vs_DMSO,-1.3066338221876872,0.5113041716722495,1.0,0,Pw01
479,PG_00047,G_00047,SRB-9000001.001.Pw01_vs_DMSO,-1.0224834014006174,0.32862754675013267,1.0,0,Pw01
481,PG_00048,G_00048,SRB-9000001.001.Pw01_vs_DMSO,3.6775811099216247,0.08592354204267007,0.40037251512946725,0,Pw01
483,PG_00049,G_00049,SRB-9000001.001.Pw01_vs_DMSO,-0.29137547561729443,0.2445439541645082,0.6965856995092349,0,Pw01
485,PG_00050,G_00050,SRB-9000001.001.Pw01_vs_DMSO,-1.7545921339447281,0.8096613992090338,1.0,0,Pw01
487,PG_00051,G_00051,SRB-9000001.001.Pw01_vs_DMSO,-0.9808792770713008,0.3005728356486226,0.8814207477026977,0,Pw01
489,PG_00052,G_00052,SRB-9000001.001.Pw01_vs_DMSO,1.7981692329122902,0.47701593977564405,0.9625524736126687,0,Pw01
491,PG_00053,G_00053,SRB-9000001.001.Pw01_vs_DMSO,1.0923754790862192,0.43602052670425007,1.0,0,Pw01
493,PG_00054,G_00054,SRB-9000001.001.Pw01_vs_DMSO,0.4885319027152752,0.7566912159270008,0.7756018795186643,0,Pw01
495,PG_00055,G_00055,SRB-9000001.001.Pw01_vs_DMSO,-0.3682218621497436,0.04749118870501875,0.14895031363000283,0,Pw01
497,PG_00056,G_00056,SRB-9000001.001.Pw01_vs_DMSO,-0.5218437848061923,0.2100608611915828,0.5339951450521158,0,Pw01
499,PG_00057,G_00057,SRB-9000001.001.Pw01_vs_DMSO,-0.11344740187085522,0.565257136474324,1.0,0,Pw01
501,PG_00058,G_00058,SRB-9000001.001.Pw01_vs_DMSO,-0.5083304321307589,0.35927879976967214,1.0,0,Pw01
503,PG_00059,G_00059,SRB-9000001.001.Pw01_vs_DMSO,0.6771413570426367,0.3647017916408628,1.0,0,Pw01
505,PG_00000,G_00000,SRB-9000002.001.Pw00_vs_DMSO,-0.4324834827746685,0.5452416357957343,1.0,0,Pw00
507,PG_00001,G_00001,SRB-9000002.001.Pw00_vs_DMSO,-1.8187561310488731,0.7841646012130186,0.976903946474821,0,Pw00
509,PG_00002,G_00002,SRB-9000002.001.Pw00_vs_DMSO,2.229230110223824,0.2393084692875375,0.43970043203455234,0,Pw00
511,PG_00003,G_00003,SRB-9000002.001.Pw00_vs_DMSO,1.7489808297634966,0.48301038679997865,0.8407404059558626,0,Pw00
513,PG_00004,G_00004,SRB-9000002.001.Pw00_vs_DMSO,-1.2565796357627348,0.1671929022985127,0.5372172685466386,0,Pw00
515,PG_00005,G_00005,SRB-9000002.001.Pw00_vs_DMSO,-0.006281549259029108,0.7979947233077732,1.0,0,Pw00
517,PG_00006,G_00006,SRB-9000002.001.Pw00_vs_DMSO,0.32972524565778405,0.6745756112343416,0.8525995095343206,0,Pw00
519,PG_00007,G_00007,SRB-9000002.001.Pw00_vs_DMSO,0.4067605209440672,0.24089712611214079,0.30637672866489446,0,Pw00
521,PG_00008,G_00008,SRB-9000002.001.Pw00_vs_DMSO,-1.3528128446614796,0.9257878709346307,1.0,0,Pw00
523,PG_00009,G_00009,SRB-9000002.001.Pw00_vs_DMSO,0.22941947437568538,0.88592393207274,1.0,0,Pw00
525,PG_00010,G_00010,SRB-9000002.001.Pw00_vs_DMSO,0.07161276552908936,0.8196473515124966,1.0,0,Pw00
527,PG_00011,G_00011,SRB-9000002.001.Pw00_vs_DMSO,0.36123256583850594,0.08032124582217526,0.35542560376594406,0,Pw00
529,PG_00012,G_00012,SRB-9000002.001.Pw00_vs_DMSO,-3.407454889734815,0.7511002398087517,1.0,0,Pw00
531,PG_00013,G_00013,SRB-9000002.001.Pw00_vs_DMSO,-0.11616979555740078,0.8423597594383935,1.0,0,Pw00
533,PG_00014,G_00014,SRB-9000002.001.Pw00_vs_DMSO,0.9340299731763917,0.2547763496605192,1.0,0,Pw00
535,PG_00015,G_00015,SRB-9000002.001.Pw00_vs_DMSO,0.1574092929268927,0.5901992013840848,1.0,0,Pw00
537,PG_00016,G_00016,SRB-9000002.001.Pw00_vs_DMSO,-0.7213648073098413,0.39108633150561783,0.9586764993971529,0,Pw00
539,PG_00017,G_00017,SRB-9000002.001.Pw00_vs_DMSO,2.218349535893369,0.8109899693776123,1.0,0,Pw00
541,PG_00018,G_00018,SRB-9000002.001.Pw00_vs_DMSO,-2.7961141530818745,0.5562163855577007,0.9452417728274092,0,Pw00
543,PG_00019,G_00019,SRB-9000002.001.Pw00_vs_DMSO,-0.25808627429633035,0.8997687311239765,1.0,0,Pw00
545,PG_00020,G_00020,SRB-9000002.001.Pw00_vs_DMSO,-1.4986142842619856,0.2431209925485848,0.48037074211980724,0,Pw00
547,PG_00021,G_00021,SRB-9000002.001.Pw00_vs_DMSO,1.5981957200182708,0.631739446935884,1.0,0,Pw00
549,PG_00022,G_00022,SRB-9000002.001.Pw00_vs_DMSO,-0.7741724119007359,0.08458127941851525,0.24175548546122785,0,Pw00
551,PG_00023,G_00023,SRB-9000002.001.Pw00_vs_DMSO,1.9094403577737675,0.14433901905145352,0.6047435171433105,0,Pw00
553,PG_00024,G_00024,SRB-9000002.001.Pw00_vs_DMSO,1.4128097054507707,0.5914493365866911,1.0,0,Pw00
555,PG_00025,G_00025,SRB-9000002.001.Pw00_vs_DMSO,1.5130302060692977,0.690044972368879,1.0,0,Pw00
557,PG_00026,G_00026,SRB-9000002.001.Pw00_vs_DMSO,-0.7221998437188255,0.061792931129494036,0.24343554848249901,0,Pw00
559,PG_00027,G_00027,SRB-9000002.001.Pw00_vs_DMSO,1.2982875314323827,0.7783659845322403,1.0,0,Pw00
561,PG_00028,G_00028,SRB-9000002.001.Pw00_vs_DMSO,1.1365688294635121,0.004658892285495194,0.022251122876834766,1,Pw00
563,PG_00029,G_00029,SRB-9000002.001.Pw00_vs_DMSO,0.3876915340598919,0.17544749548885397,0.45972540396001693,0,Pw00
565,PG_00030,G_00030,SRB-9000002.001.Pw00_vs_DMSO,0.1285023461344035,0.3408657251023259,1.0,0,Pw00
567,PG_00031,G_00031,SRB-9000002.001.Pw00_vs_DMSO,-1.3940505211596392,0.9425190235585907,1.0,0,Pw00
569,PG_00032,G_00032,SRB-9000002.001.Pw00_vs_DMSO,1.605677369547479,0.21822555069164282,0.2729217095870059,0,Pw00
571,PG_00033,G_00033,SRB-9000002.001.Pw00_vs_DMSO,3.164914144486005,0.027343043553705,0.0780986183386296,1,Pw00
573,PG_00034,G_00034,SRB-9000002.001.Pw00_vs_DMSO,0.18459827822886535,0.330389369992435,1.0,0,Pw00
575,PG_00035,G_00035,SRB-9000002.001.Pw00_vs_DMSO,-1.1041430954924625,0.4566832133679084,1.0,0,Pw00
577,PG_00036,G_00036,SRB-9000002.001.Pw00_vs_DMSO,1.0425711436771383,0.49854191967082984,1.0,0,Pw00
579,PG_00037,G_00037,SRB-9000002.001.Pw00_vs_DMSO,1.7035316367754363,0.5942030538999048,1.0,0,Pw00
581,PG_00038,G_00038,SRB-9000002.001.Pw00_vs_DMSO,0.2712892477142965,0.5878031165478308,1.0,0,Pw00
583,PG_00039,G_00039,SRB-9000002.001.Pw00_vs_DMSO,-0.9935934918428316,0.5230101740909083,1.0,0,Pw00
585,PG_00040,G_00040,SRB-9000002.001.Pw00_vs_DMSO,-0.21377303176871926,0.13977506202330553,0.27671340706865505,0,Pw00
587,PG_00041,G_00041,SRB-9000002.001.Pw00_vs_DMSO,1.2773880566908231,0.0021585235555837408,0.004958640514646801,1,Pw00
589,PG_00042,G_00042,SRB-9000002.001.Pw00_vs_DMSO,2.377239447609386,0.5160438755685975,1.0,0,Pw00
591,PG_00043,G_00043,SRB-9000002.001.Pw00_vs_DMSO,0.5417617528193268,0.8339180669165362,1.0,0,Pw00
593,PG_00044,G_00044,SRB-9000002.001.Pw00_vs_DMSO,-0.08131397356691507,0.5909743543785145,1.0,0,Pw00
595,PG_00045,G_00045,SRB-9000002.001.Pw00_vs_DMSO,0.4387919075341148,0.5949877403511669,1.0,0,Pw00
597,PG_00046,G_00046,SRB-9000002.001.Pw00_vs_DMSO,0.49739367983669425,0.7746185651467071,1.0,0,Pw00
599,PG_00047,G_00047,SRB-9000002.001.Pw00_vs_DMSO,0.58733694080331,0.5896158124215279,1.0,0,Pw00
601,PG_00048,G_00048,SRB-9000002.001.Pw00_vs_DMSO,0.06357519442013053,0.34640839527958384,0.5910571347148673,0,Pw00
603,PG_00049,G_00049,SRB-9000002.001.Pw00_vs_DMSO,-1.6788981551661721,0.5212353349490098,1.0,0,Pw00
605,PG_00050,G_00050,SRB-9000002.001.Pw00_vs_DMSO,-0.5131733540790251,0.8241404524413907,1.0,0,Pw00
607,PG_00051,G_00051,SRB-9000002.001.Pw00_vs_DMSO,-2.0273797710956165,0.09037413210806083,0.1893177195433175,0,Pw00
609,PG_00052,G_00052,SRB-9000002.001.Pw00_vs_DMSO,-1.1261997450054673,0.6249307128628973,0.7961217851743577,0,Pw00
611,PG_00053,G_00053,SRB-9000002.001.Pw00_vs_DMSO,0.13244269130071987,0.4386264874382617,1.0,0,Pw00
613,PG_00054,G_00054,SRB-9000002.001.Pw00_vs_DMSO,-4.337780221269893,0.3829377442813126,1.0,0,Pw00
615,PG_00055,G_00055,SRB-9000002.001.Pw00_vs_DMSO,0.34816277093206194,0.5782542910071448,1.0,0,Pw00
617,PG_00056,G_00056,SRB-9000002.001.Pw00_vs_DMSO,-0.5816353353160941,0.7645735751593213,1.0,0,Pw00
619,PG_00057,G_00057,SRB-9000002.001.Pw00_vs_DMSO,2.337444039722279,0.9472731082976814,1.0,0,Pw00
621,PG_00058,G_00058,SRB-9000002.001.Pw00_vs_DMSO,0.31737280360032816,0.3939325588428527,1.0,0,Pw00
623,PG_00059,G_00059,SRB-9000002.001.Pw00_vs_DMSO,0.6927041478539521,0.4047245836241191,0.8396989288626785,0,Pw00
625,PG_00000,G_00000,SRB-9000002.001.Pw01_vs_DMSO,-0.9149384367307857,0.4601472723503028,0.8181454699117814,0,Pw01
627,PG_00001,G_00001,SRB-9000002.001.Pw01_vs_DMSO,1.6817331666282005,0.43085503116835533,1.0,0,Pw01
629,PG_00002,G_00002,SRB-9000002.001.Pw01_vs_DMSO,-2.748068469767851,0.035559229515071185,0.07339800750917365,1,Pw01
631,PG_00003,G_00003,SRB-9000002.001.Pw01_vs_DMSO,-0.9855384993407579,0.1697393169933315,0.6582602484638522,0,Pw01
633,PG_00004,G_00004,SRB-9000002.001.Pw01_vs_DMSO,1.5181199787729607,0.495950533090652,1.0,0,Pw01
635,PG_00005,G_00005,SRB-9000002.001.Pw01_vs_DMSO,1.5906279346473844,0.037621401402729675,0.17756656230222673,1,Pw01
637,PG_00006,G_00006,SRB-9000002.001.Pw01_vs_DMSO,0.15616791795544205,0.44724163443656895,1.0,0,Pw01
639,PG_00007,G_00007,SRB-9000002.001.Pw01_vs_DMSO,-2.4706564221820204,0.19436142024217293,0.7970321997882168,0,Pw01
641,PG_00008,G_00008,SRB-9000002.001.Pw01_vs_DMSO,-1.0064133444846342,0.4810179575137606,0.8274738659882723,0,Pw01
643,PG_00009,G_00009,SRB-9000002.001.Pw01_vs_DMSO,-0.936514508206468,0.9737538704122712,1.0,0,Pw01
645,PG_00010,G_00010,SRB-9000002.001.Pw01_vs_DMSO,-1.1832104248047248,0.19653137086967792,0.5234080724534259,0,Pw01
647,PG_00011,G_00011,SRB-9000002.001.Pw01_vs_DMSO,2.2881138777515986,0.4192646197392553,1.0,0,Pw01
649,PG_00012,G_00012,SRB-9000002.001.Pw01_vs_DMSO,-0.49695947839004123,0.9432897723504656,1.0,0,Pw01
651,PG_00013,G_00013,SRB-9000002.001.Pw01_vs_DMSO,1.1666901568527854,0.35259599788328483,0.9576634586540091,0,Pw01
653,PG_00014,G_00014,SRB-9000002.001.Pw01_vs_DMSO,-1.2653668452475204,0.2100665699744784,0.7436684119646866,0,Pw01
655,PG_00015,G_00015,SRB-9000002.001.Pw01_vs_DMSO,1.1314893773283625,0.24837712004083037,0.6810383333259621,0,Pw01
657,PG_00016,G_00016,SRB-9000002.001.Pw01_vs_DMSO,0.09460934487056488,0.933346941315982,1.0,0,Pw01
659,PG_00017,G_00017,SRB-9000002.001.Pw01_vs_DMSO,-0.8956176507949116,0.722735089832507,1.0,0,Pw01
661,PG_00018,G_00018,SRB-9000002.001.Pw01_vs_DMSO,3.3711282324571776,0.46725042686156887,1.0,0,Pw01
663,PG_00019,G_00019,SRB-9000002.001.Pw01_vs_DMSO,-0.19429237733938795,0.18848985988633157,0.7207175820133729,0,Pw01
665,PG_00020,G_00020,SRB-9000002.001.Pw01_vs_DMSO,1.970407468459951,0.3082787982224097,0.43307561107184867,0,Pw01
667,PG_00021,G_00021,SRB-9000002.001.Pw01_vs_DMSO,2.465428221263629,0.43254288779729966,0.8281591936694966,0,Pw01
669,PG_00022,G_00022,SRB-9000002.001.Pw01_vs_DMSO,2.2353764404993623,0.8347782732788848,1.0,0,Pw01
671,PG_00023,G_00023,SRB-9000002.001.Pw01_vs_DMSO,0.17150219042950798,0.2777644501599839,0.5738108168393591,0,Pw01
673,PG_00024,G_00024,SRB-9000002.001.Pw01_vs_DMSO,1.6371121060057374,0.5171059167831054,1.0,0,Pw01
675,PG_00025,G_00025,SRB-9000002.001.Pw01_vs_DMSO,0.998006268245018,0.5949782658293019,1.0,0,Pw01
677,PG_00026,G_00026,SRB-9000002.001.Pw01_vs_DMSO,2.0480769816926294,0.05971176226655722,0.24393661254243335,0,Pw01
679,PG_00027,G_00027,SRB-9000002.001.Pw01_vs_DMSO,-2.778420378066249,0.3912594152568325,1.0,0,Pw01
681,PG_00028,G_00028,SRB-9000002.001.Pw01_vs_DMSO,-0.07388354990255594,0.18770162166425236,0.9094779674681858,0,Pw01
683,PG_00029,G_00029,SRB-9000002.001.Pw01_vs_DMSO,-0.7811004670895598,0.8804346581995911,1.0,0,Pw01
685,PG_00030,G_00030,SRB-9000002.001.Pw01_vs_DMSO,-1.3365556941605963,0.012588723667639424,0.05449668283776825,1,Pw01
687,PG_00031,G_00031,SRB-9000002.001.Pw01_vs_DMSO,0.5150662760340241,0.10635603593840808,0.2572885580334669,0,Pw01
689,PG_00032,G_00032,SRB-9000002.001.Pw01_vs_DMSO,1.478441804805134,0.6715468144103657,1.0,0,Pw01
691,PG_00033,G_00033,SRB-9000002.001.Pw01_vs_DMSO,-0.40892675233283576,0.5321405321568227,1.0,0,Pw01
693,PG_00034,G_00034,SRB-9000002.001.Pw01_vs_DMSO,0.9892442482691288,0.23336282973745856,0.4660686877226537,0,Pw01
695,PG_00035,G_00035,SRB-9000002.001.Pw01_vs_DMSO,0.2741455070065053,0.4499891285270025,1.0,0,Pw01
697,PG_00036,G_00036,SRB-9000002.001.Pw01_vs_DMSO,0.3478612565591228,0.6857157608091418,1.0,0,Pw01
699,PG_00037,G_00037,SRB-9000002.001.Pw01_vs_DMSO,3.485542084280906,0.9557906971241147,1.0,0,Pw01
701,PG_00038,G_00038,SRB-9000002.001.Pw01_vs_DMSO,2.4833085578011755,0.8559164947221247,1.0,0,Pw01
703,PG_00039,G_00039,SRB-9000002.001.Pw01_vs_DMSO,1.6803126767158076,0.809704371566939,1.0,0,Pw01
705,PG_00040,G_00040,SRB-9000002.001.Pw01_vs_DMSO,3.9047468271195362,0.7784415662172511,1.0,0,Pw01
707,PG_00041,G_00041,SRB-9000002.001.Pw01_vs_DMSO,-0.15421012400022707,0.5404389562294007,1.0,0,Pw01
709,PG_00042,G_00042,SRB-9000002.001.Pw01_vs_DMSO,0.2965881258204711,0.27296906963890183,0.34747331307515805,0,Pw01
711,PG_00043,G_00043,SRB-9000002.001.Pw01_vs_DMSO,1.9945329088506019,0.5716512309532364,0.9888953423266673,0,Pw01
713,PG_00044,G_00044,SRB-9000002.001.Pw01_vs_DMSO,-0.8399036965427956,0.12085191834252601,0.515772173577346,0,Pw01
715,PG_00045,G_00045,SRB-9000002.001.Pw01_vs_DMSO,1.4728403496656668,0.9236027342771503,1.0,0,Pw01
717,PG_00046,G_00046,SRB-9000002.001.Pw01_vs_DMSO,-0.9023987085417069,0.6342122285675871,1.0,0,Pw01
719,PG_00047,G_00047,SRB-9000002.001.Pw01_vs_DMSO,2.7535434807484505,0.3123346225933105,1.0,0,Pw01
721,PG_00048,G_00048,SRB-9000002.001.Pw01_vs_DMSO,0.4510583012270587,0.09906760861902254,0.24617478482862776,0,Pw01
723,PG_00049,G_00049,SRB-9000002.001.Pw01_vs_DMSO,-0.9406714657009969,0.6269960308794337,1.0,0,Pw01
725,PG_00050,G_00050,SRB-9000002.001.Pw01_vs_DMSO,-2.6491596067285035,0.3868743816026769,0.800352456173315,0,Pw01
727,PG_00051,G_00051,SRB-9000002.001.Pw01_vs_DMSO,-0.2078902139696201,0.16656864321526138,0.21249016214973507,0,Pw01
729,PG_00052,G_00052,SRB-9000002.001.Pw01_vs_DMSO,0.0021149459215404755,0.4440212404615499,0.6660762986546052,0,Pw01
731,PG_00053,G_00053,SRB-9000002.001.Pw01_vs_DMSO,1.5501731427688594,0.3154967852206052,1.0,0,Pw01
733,PG_00054,G_00054,SRB-9000002.001.Pw01_vs_DMSO,-0.8345317185708296,0.6780461188461451,0.9923704093643719,0,Pw01
735,PG_00055,G_00055,SRB-9000002.001.Pw01_vs_DMSO,-3.224758063833634,0.7006514900362825,1.0,0,Pw01
737,PG_00056,G_00056,SRB-9000002.001.Pw01_vs_DMSO,1.7302875438776018,0.6225670345318031,1.0,0,Pw01
739,PG_00057,G_00057,SRB-9000002.001.Pw01_vs_DMSO,0.21206144758727002,0.26286914976408526,0.6376078494679628,0,Pw01
741,PG_00058,G_00058,SRB-9000002.001.Pw01_vs_DMSO,-1.3510632157888702,0.9710850837112599,1.0,0,Pw01
743,PG_00059,G_00059,SRB-9000002.001.Pw01_vs_DMSO,1.201633110180735,0.27475893763781617,1.0,0,Pw01
745,PG_00000,G_00000,SRB-9000003.001.Pw00_vs_DMSO,1.5663946374846138,0.9592492293965462,1.0,0,Pw00
747,PG_00001,G_00001,SRB-9000003.001.Pw00_vs_DMSO,2.2190104119084033,0.5061344926212886,1.0,0,Pw00
749,PG_00002,G_00002,SRB-9000003.001.Pw00_vs_DMSO,-0.012442243162741892,0.43459172347933234,1.0,0,Pw00
751,PG_00003,G_00003,SRB-9000003.001.Pw00_vs_DMSO,-0.682426788612844,0.6380681534992074,1.0,0,Pw00
753,PG_00004,G_00004,SRB-9000003.001.Pw00_vs_DMSO,1.1466009804632702,0.044005853118178194,0.08448817910216624,1,Pw00
755,PG_00005,G_00005,SRB-9000003.001.Pw00_vs_DMSO,-0.9382680251955331,0.5285330996373854,1.0,0,Pw00
757,PG_00006,G_00006,SRB-9000003.001.Pw00_vs_DMSO,-1.5348524043295604,0.0900167929763867,0.4256688636695545,0,Pw00
759,PG_00007,G_00007,SRB-9000003.001.Pw00_vs_DMSO,1.3056381682926754,0.20781818643815353,0.7716755231520401,0,Pw00
761,PG_00008,G_00008,SRB-9000003.001.Pw00_vs_DMSO,1.2205778668098919,0.7161491551097766,1.0,0,Pw00
763,PG_00009,G_00009,SRB-9000003.001.Pw00_vs_DMSO,2.352201769035468,0.8588826953206807,1.0,0,Pw00
765,PG_00010,G_00010,SRB-9000003.001.Pw00_vs_DMSO,-2.6531603542359137,0.8704602495884994,1.0,0,Pw00
767,PG_00011,G_00011,SRB-9000003.001.Pw00_vs_DMSO,-0.8103337587196155,0.8558645716856846,1.0,0,Pw00
769,PG_00012,G_00012,SRB-9000003.001.Pw00_vs_DMSO,0.4988193761465128,0.5726866180359348,0.9407685758609267,0,Pw00
771,PG_00013,G_00013,SRB-9000003.001.Pw00_vs_DMSO,1.8139191330093543,0.8067557706236337,1.0,0,Pw00
773,PG_00014,G_00014,SRB-9000003.001.Pw00_vs_DMSO,-0.83613461619059,0.25469725523897135,1.0,0,Pw00
775,PG_00015,G_00015,SRB-9000003.001.Pw00_vs_DMSO,-1.473787349092218,0.0002531999460690163,0.0010727502665187733,1,Pw00
777,PG_00016,G_00016,SRB-9000003.001.Pw00_vs_DMSO,2.599888098579266,0.4598104507352221,1.0,0,Pw00
779,PG_00017,G_00017,SRB-9000003.001.Pw00_vs_DMSO,1.206523732253323,0.8718877790375006,1.0,0,Pw00
781,PG_00018,G_00018,SRB-9000003.001.Pw00_vs_DMSO,1.3213786825441438,0.20973868078751462,0.7600348992642302,0,Pw00
783,PG_00019,G_00019,SRB-9000003.001.Pw00_vs_DMSO,1.9808881990676523,0.40352100693229054,1.0,0,Pw00
785,PG_00020,G_00020,SRB-9000003.001.Pw00_vs_DMSO,1.0566130170812893,0.4667123475529178,1.0,0,Pw00
787,PG_00021,G_00021,SRB-9000003.001.Pw00_vs_DMSO,-0.8214114858320194,0.17035855266912756,0.7458131419054609,0,Pw00
789,PG_00022,G_00022,SRB-9000003.001.Pw00_vs_DMSO,-2.6715677835042864,0.746070088953214,1.0,0,Pw00
791,PG_00023,G_00023,SRB-9000003.001.Pw00_vs_DMSO,2.1029708351283514,0.03624619375997696,0.08873498205030986,1,Pw00
793,PG_00024,G_00024,SRB-9000003.001.Pw00_vs_DMSO,1.0024329333190807,0.710438110710258,1.0,0,Pw00
795,PG_00025,G_00025,SRB-9000003.001.Pw00_vs_DMSO,-0.8080923158307851,0.8450830144678778,1.0,0,Pw00
797,PG_00026,G_00026,SRB-9000003.001.Pw00_vs_DMSO,-1.7871483255462097,0.22813338862500743,0.9975858661275255,0,Pw00
799,PG_00027,G_00027,SRB-9000003.001.Pw00_vs_DMSO,0.0826761808779954,0.5866676940326844,1.0,0,Pw00
801,PG_00028,G_00028,SRB-9000003.001.Pw00_vs_DMSO,0.8767945509766939,0.4352333449473407,0.6949078022844597,0,Pw00
803,PG_00029,G_00029,SRB-9000003.001.Pw00_vs_DMSO,-0.22104813911194054,0.9128115285510177,1.0,0,Pw00
805,PG_00030,G_00030,SRB-9000003.001.Pw00_vs_DMSO,0.2554075225993072,0.8605892284730778,1.0,0,Pw00
807,PG_00031,G_00031,SRB-9000003.001.Pw00_vs_DMSO,-0.6319025436659622,0.8947591163096096,1.0,0,Pw00
809,PG_00032,G_00032,SRB-9000003.001.Pw00_vs_DMSO,-0.12042060304946264,0.9820574065109566,1.0,0,Pw00
811,PG_00033,G_00033,SRB-9000003.001.Pw00_vs_DMSO,0.6010252932878405,0.21499753069560834,0.7803410761018582,0,Pw00
813,PG_00034,G_00034,SRB-9000003.001.Pw00_vs_DMSO,-1.0656893325543837,0.9063921012340255,1.0,0,Pw00
815,PG_00035,G_00035,SRB-9000003.001.Pw00_vs_DMSO,2.4117061357884224,0.7909979691103314,1.0,0,Pw00
817,PG_00036,G_00036,SRB-9000003.001.Pw00_vs_DMSO,0.46713418963728215,0.516134649399831,0.6107672332749622,0,Pw00
819,PG_00037,G_00037,SRB-9000003.001.Pw00_vs_DMSO,0.882756317604058,0.1036762064032859,0.4609629684316731,0,Pw00
821,PG_00038,G_00038,SRB-9000003.001.Pw00_vs_DMSO,3.09683564694391,0.42493969890472905,0.7016103838183322,0,Pw00
823,PG_00039,G_00039,SRB-9000003.001.Pw00_vs_DMSO,-0.07268733848779554,0.869935456908005,1.0,0,Pw00
825,PG_00040,G_00040,SRB-9000003.001.Pw00_vs_DMSO,0.7820631817473335,0.6352756654319176,1.0,0,Pw00
827,PG_00041,G_00041,SRB-9000003.001.Pw00_vs_DMSO,1.8489313918506594,0.844103291050754,1.0,0,Pw00
829,PG_00042,G_00042,SRB-9000003.001.Pw00_vs_DMSO,1.2191991435500529,0.47677125471915405,0.47822083577115865,0,Pw00
831,PG_00043,G_00043,SRB-9000003.001.Pw00_vs_DMSO,0.1128792293081845,0.6659857410665647,1.0,0,Pw00
833,PG_00044,G_00044,SRB-9000003.001.Pw00_vs_DMSO,-0.4272804960359228,0.9890967136910591,1.0,0,Pw00
835,PG_00045,G_00045,SRB-9000003.001.Pw00_vs_DMSO,-2.3072591848337094,0.6070303817093896,1.0,0,Pw00
837,PG_00046,G_00046,SRB-9000003.001.Pw00_vs_DMSO,0.6800811031781145,0.5675493120913943,1.0,0,Pw00
839,PG_00047,G_00047,SRB-9000003.001.Pw00_vs_DMSO,-0.14170349565152457,0.260371881331383,0.8621792565875925,0,Pw00
841,PG_00048,G_00048,SRB-9000003.001.Pw00_vs_DMSO,-0.746021623761798,0.07744082936447304,0.23804505749169785,0,Pw00
843,PG_00049,G_00049,SRB-9000003.001.Pw00_vs_DMSO,-0.8388805351624833,0.09102444664768039,0.18060447571255114,0,Pw00
845,PG_00050,G_00050,SRB-9000003.001.Pw00_vs_DMSO,0.6848782244949018,0.30049767496207413,0.9862202867767885,0,Pw00
847,PG_00051,G_00051,SRB-9000003.001.Pw00_vs_DMSO,0.21343937646986394,0.2819809749340421,0.7636695849314129,0,Pw00
849,PG_00052,G_00052,SRB-9000003.001.Pw00_vs_DMSO,0.2897888169107773,0.6730415024387139,1.0,0,Pw00
